SUBJECT	item	sentence	language	condition	RATING	rating_natural
2554	2003b	El contexto anterior de la directora marcó la prudente trayectoria de la oscura organización.	SPANISH	NEUTRAL	4	5
2554	2018b	Por la mañana el personal de la agencia inventó un estudio estadístico basado en la publicación subliminal.	SPANISH	NEUTRAL	4	5,84
2554	2007b	Hoy el parlamento provincial ha hecho una pausa ordinaria con el matemático metafísico.	SPANISH	NEUTRAL	4	5
2554	2010b	Al mediodía el recepcionista civil llevará su meticulosa petición al portero municipal.	SPANISH	NEUTRAL	4	5,6
2554	2008b	Cada noche una circunstancia doméstica y diaria tiene lugar en el centro ecológico católico.	SPANISH	NEUTRAL	4	3,72
2554	2014b	La supuesta guía del prodigioso biógrafo produjo una rara cobertura.	SPANISH	NEUTRAL	3	3,92
2554	2020b	El magnesio y el bario residual son el principio químico de cualquier sedimento metálico.	SPANISH	NEUTRAL	3	5,92
2554	2009b	La pasada noche el pastor sureño usó su sermón admisible para convencer al espectador vegetariano.	SPANISH	NEUTRAL	3	5,48
2554	2017b	El gentil participante piensa que la prudencia inicial no es una formalidad continua.	SPANISH	NEUTRAL	2	5,28
2554	2011b	Al amanecer el lechero pelirrojo coge la botella de cristal para su indulgente vecino.	SPANISH	NEUTRAL	2	5,96
2554	2006b	Desde su suscripción predecible la bendita maestra tiene una carpeta marrón.	SPANISH	NEUTRAL	2	4,24
2554	2004b	Durante la conferencia el consenso se extendió por la cantina centenaria y llevó a un acuerdo apropiado.	SPANISH	NEUTRAL	2	4,44
2554	2002b	El cuestionario informal supuso una práctica convencional para el discreto investigador.	SPANISH	NEUTRAL	2	6
2554	2013b	El suscriptor postal recibirá la antena promocional por su suministro editorial.	SPANISH	NEUTRAL	2	4,44
2554	2001b	Su manual principal era un párrafo manejable que se convirtió en una rutina singular.	SPANISH	NEUTRAL	1	4
2554	2015b	Durante la plácida congregación ellos desarrollaron un calendario específico para el monólogo básico.	SPANISH	NEUTRAL	1	3,84
2554	2019b	La medición manual es una categoría provisional para la documentación numérica.	SPANISH	NEUTRAL	1	5,04
2554	2016b	La señal gradual de su disco provocó el silencio de la cliente eventual.	SPANISH	NEUTRAL	1	4,52
2554	2012b	El electricista occidental fue a la barbería silenciosa para terminar con su usual bigote.	SPANISH	NEUTRAL	1	4,96
2343	2013a	El anarquista insolente recibirá el dolor letal por su fatal error.	SPANISH	NEGATIVE	7	5,88
2343	2006a	Desde su crisis vergonzosa la furiosa mendiga tiene una hemorragia devastadora.	SPANISH	NEGATIVE	7	5,64
2343	2008a	Cada noche un abuso insufrible y aterrador tiene lugar en la viciosa prisión criminal.	SPANISH	NEGATIVE	7	6,4
2343	2004a	Durante la amputación la intoxicación se extendió por el enemigo indefenso y llevó a una muerte desagradable.	SPANISH	NEGATIVE	7	4,28
2343	2010a	Al mediodía el terrorista hostil llevará su bomba tóxica al caníbal esquizofrénico.	SPANISH	NEGATIVE	7	4,92
2343	2005a	Todos los días el peligroso sociópata pide agonía y reclusión mientras mira el negrata mutilado.	SPANISH	NEGATIVE	7	3,84
2343	2007a	Hoy el sádico pedófilo ha hecho una incisión sangrienta con el rehén irritado.	SPANISH	NEGATIVE	7	4,76
2343	2012a	El miserable mafioso fue al frustrante funeral para terminar con su repugnante venganza.	SPANISH	NEGATIVE	7	6,24
2343	2019a	La malnutrición patológica es una humillación imperdonable para el claustrofóbico orfanato.	SPANISH	NEGATIVE	7	4,24
2343	2011a	Al amanecer el agresor pervertido coge la orina infecciosa para su morbosa operación.	SPANISH	NEGATIVE	6	5,28
2343	2003a	El cadáver descompuesto de la víctima marcó la pesadilla inmoral de la débil asesina.	SPANISH	NEGATIVE	6	5,16
2343	2009a	La pasada noche el secuestrador repulsivo usó su violencia vil para convencer al enfermo tramposo.	SPANISH	NEGATIVE	6	5,28
2343	2018a	Por la mañana el cruel dictador inventó un aterrador castigo basado en la horripilante hostilidad.	SPANISH	NEGATIVE	6	5,88
2343	2001a	Su cáncer incurable era una enfermedad desesperada que se convirtió en una tragedia traumática.	SPANISH	NEGATIVE	6	5,8
2343	2020a	La epidemia y el contagio inseguro son el peligroso daño de cualquier asesinato inadecuado.	SPANISH	NEGATIVE	5	3,08
2343	2002a	La terrible infección supuso una violenta diarrea para el prisionero agonizante.	SPANISH	NEGATIVE	5	6,04
2343	2009b	La pasada noche el pastor sureño usó su sermón admisible para convencer al espectador vegetariano.	SPANISH	NEUTRAL	5	5,48
2343	2016a	La peste rancia de su enfermedad provocó el vómito de la esclava herida.	SPANISH	NEGATIVE	5	6,12
2343	2017a	El diablo degenerado piensa que la guerra satánica no es un problema loco.	SPANISH	NEGATIVE	5	6,24
2343	2018b	Por la mañana el personal de la agencia inventó un estudio estadístico basado en la publicación subliminal.	SPANISH	NEUTRAL	4	5,84
2343	2014a	La náusea alcohólica del sospechoso solitario produjo una rabia insana.	SPANISH	NEGATIVE	4	4,8
2343	2015a	Durante la nauseabunda dictadura ellos desarrollaron una represión negativa para el traidor problemático.	SPANISH	NEGATIVE	4	5,32
2343	2005b	Todos los días el banquero capitalista pide ostras y gambas mientras mira el periódico exterior.	SPANISH	NEUTRAL	4	5,36
2343	2017b	El gentil participante piensa que la prudencia inicial no es una formalidad continua.	SPANISH	NEUTRAL	3	5,28
2343	2008b	Cada noche una circunstancia doméstica y diaria tiene lugar en el centro ecológico católico.	SPANISH	NEUTRAL	3	3,72
2343	2011b	Al amanecer el lechero pelirrojo coge la botella de cristal para su indulgente vecino.	SPANISH	NEUTRAL	3	5,96
2343	2006b	Desde su suscripción predecible la bendita maestra tiene una carpeta marrón.	SPANISH	NEUTRAL	2	4,24
2343	2003b	El contexto anterior de la directora marcó la prudente trayectoria de la oscura organización.	SPANISH	NEUTRAL	2	5
2343	2004b	Durante la conferencia el consenso se extendió por la cantina centenaria y llevó a un acuerdo apropiado.	SPANISH	NEUTRAL	2	4,44
2343	2010b	Al mediodía el recepcionista civil llevará su meticulosa petición al portero municipal.	SPANISH	NEUTRAL	2	5,6
2343	2016b	La señal gradual de su disco provocó el silencio de la cliente eventual.	SPANISH	NEUTRAL	2	4,52
2343	2015b	Durante la plácida congregación ellos desarrollaron un calendario específico para el monólogo básico.	SPANISH	NEUTRAL	1	3,84
2343	2020b	El magnesio y el bario residual son el principio químico de cualquier sedimento metálico.	SPANISH	NEUTRAL	1	5,92
2343	2014b	La supuesta guía del prodigioso biógrafo produjo una rara cobertura.	SPANISH	NEUTRAL	1	3,92
2343	2007b	Hoy el parlamento provincial ha hecho una pausa ordinaria con el matemático metafísico.	SPANISH	NEUTRAL	1	5
2343	2019b	La medición manual es una categoría provisional para la documentación numérica.	SPANISH	NEUTRAL	1	5,04
2343	2012b	El electricista occidental fue a la barbería silenciosa para terminar con su usual bigote.	SPANISH	NEUTRAL	1	4,96
2343	2001b	Su manual principal era un párrafo manejable que se convirtió en una rutina singular.	SPANISH	NEUTRAL	1	4
2343	2013b	El suscriptor postal recibirá la antena promocional por su suministro editorial.	SPANISH	NEUTRAL	1	4,44
2343	2002b	El cuestionario informal supuso una práctica convencional para el discreto investigador.	SPANISH	NEUTRAL	1	6
2235	2019a	La malnutrición patológica es una humillación imperdonable para el claustrofóbico orfanato.	SPANISH	NEGATIVE	6	4,24
2235	2004a	Durante la amputación la intoxicación se extendió por el enemigo indefenso y llevó a una muerte desagradable.	SPANISH	NEGATIVE	6	4,28
2235	2005a	Todos los días el peligroso sociópata pide agonía y reclusión mientras mira el negrata mutilado.	SPANISH	NEGATIVE	6	3,84
2235	2018a	Por la mañana el cruel dictador inventó un aterrador castigo basado en la horripilante hostilidad.	SPANISH	NEGATIVE	6	5,88
2235	2016a	La peste rancia de su enfermedad provocó el vómito de la esclava herida.	SPANISH	NEGATIVE	6	6,12
2235	2010a	Al mediodía el terrorista hostil llevará su bomba tóxica al caníbal esquizofrénico.	SPANISH	NEGATIVE	6	4,92
2235	2017a	El diablo degenerado piensa que la guerra satánica no es un problema loco.	SPANISH	NEGATIVE	5	6,24
2235	2011a	Al amanecer el agresor pervertido coge la orina infecciosa para su morbosa operación.	SPANISH	NEGATIVE	5	5,28
2235	2003a	El cadáver descompuesto de la víctima marcó la pesadilla inmoral de la débil asesina.	SPANISH	NEGATIVE	5	5,16
2235	2013a	El anarquista insolente recibirá el dolor letal por su fatal error.	SPANISH	NEGATIVE	5	5,88
2235	2008a	Cada noche un abuso insufrible y aterrador tiene lugar en la viciosa prisión criminal.	SPANISH	NEGATIVE	5	6,4
2235	2012a	El miserable mafioso fue al frustrante funeral para terminar con su repugnante venganza.	SPANISH	NEGATIVE	4	6,24
2235	2001a	Su cáncer incurable era una enfermedad desesperada que se convirtió en una tragedia traumática.	SPANISH	NEGATIVE	4	5,8
2235	2015a	Durante la nauseabunda dictadura ellos desarrollaron una represión negativa para el traidor problemático.	SPANISH	NEGATIVE	4	5,32
2235	2014a	La náusea alcohólica del sospechoso solitario produjo una rabia insana.	SPANISH	NEGATIVE	4	4,8
2235	2007a	Hoy el sádico pedófilo ha hecho una incisión sangrienta con el rehén irritado.	SPANISH	NEGATIVE	3	4,76
2235	2009a	La pasada noche el secuestrador repulsivo usó su violencia vil para convencer al enfermo tramposo.	SPANISH	NEGATIVE	3	5,28
2235	2009b	La pasada noche el pastor sureño usó su sermón admisible para convencer al espectador vegetariano.	SPANISH	NEUTRAL	3	5,48
2235	2020a	La epidemia y el contagio inseguro son el peligroso daño de cualquier asesinato inadecuado.	SPANISH	NEGATIVE	3	3,08
2235	2002a	La terrible infección supuso una violenta diarrea para el prisionero agonizante.	SPANISH	NEGATIVE	2	6,04
2235	2006a	Desde su crisis vergonzosa la furiosa mendiga tiene una hemorragia devastadora.	SPANISH	NEGATIVE	2	5,64
2235	2011b	Al amanecer el lechero pelirrojo coge la botella de cristal para su indulgente vecino.	SPANISH	NEUTRAL	2	5,96
2235	2005b	Todos los días el banquero capitalista pide ostras y gambas mientras mira el periódico exterior.	SPANISH	NEUTRAL	2	5,36
2235	2012b	El electricista occidental fue a la barbería silenciosa para terminar con su usual bigote.	SPANISH	NEUTRAL	2	4,96
2235	2020b	El magnesio y el bario residual son el principio químico de cualquier sedimento metálico.	SPANISH	NEUTRAL	2	5,92
2235	2003b	El contexto anterior de la directora marcó la prudente trayectoria de la oscura organización.	SPANISH	NEUTRAL	2	5
2235	2018b	Por la mañana el personal de la agencia inventó un estudio estadístico basado en la publicación subliminal.	SPANISH	NEUTRAL	2	5,84
2235	2015b	Durante la plácida congregación ellos desarrollaron un calendario específico para el monólogo básico.	SPANISH	NEUTRAL	2	3,84
2235	2002b	El cuestionario informal supuso una práctica convencional para el discreto investigador.	SPANISH	NEUTRAL	1	6
2235	2019b	La medición manual es una categoría provisional para la documentación numérica.	SPANISH	NEUTRAL	1	5,04
2235	2017b	El gentil participante piensa que la prudencia inicial no es una formalidad continua.	SPANISH	NEUTRAL	1	5,28
2235	2004b	Durante la conferencia el consenso se extendió por la cantina centenaria y llevó a un acuerdo apropiado.	SPANISH	NEUTRAL	1	4,44
2235	2014b	La supuesta guía del prodigioso biógrafo produjo una rara cobertura.	SPANISH	NEUTRAL	1	3,92
2235	2010b	Al mediodía el recepcionista civil llevará su meticulosa petición al portero municipal.	SPANISH	NEUTRAL	1	5,6
2235	2013b	El suscriptor postal recibirá la antena promocional por su suministro editorial.	SPANISH	NEUTRAL	1	4,44
2235	2016b	La señal gradual de su disco provocó el silencio de la cliente eventual.	SPANISH	NEUTRAL	1	4,52
2235	2007b	Hoy el parlamento provincial ha hecho una pausa ordinaria con el matemático metafísico.	SPANISH	NEUTRAL	1	5
2235	2008b	Cada noche una circunstancia doméstica y diaria tiene lugar en el centro ecológico católico.	SPANISH	NEUTRAL	1	3,72
2235	2006b	Desde su suscripción predecible la bendita maestra tiene una carpeta marrón.	SPANISH	NEUTRAL	1	4,24
2235	2001b	Su manual principal era un párrafo manejable que se convirtió en una rutina singular.	SPANISH	NEUTRAL	1	4
2180	2016a	La peste rancia de su enfermedad provocó el vómito de la esclava herida.	SPANISH	NEGATIVE	7	6,12
2180	2007a	Hoy el sádico pedófilo ha hecho una incisión sangrienta con el rehén irritado.	SPANISH	NEGATIVE	7	4,76
2180	2011a	Al amanecer el agresor pervertido coge la orina infecciosa para su morbosa operación.	SPANISH	NEGATIVE	7	5,28
2180	2005a	Todos los días el peligroso sociópata pide agonía y reclusión mientras mira el negrata mutilado.	SPANISH	NEGATIVE	7	3,84
2180	2002a	La terrible infección supuso una violenta diarrea para el prisionero agonizante.	SPANISH	NEGATIVE	7	6,04
2180	2013a	El anarquista insolente recibirá el dolor letal por su fatal error.	SPANISH	NEGATIVE	7	5,88
2180	2003a	El cadáver descompuesto de la víctima marcó la pesadilla inmoral de la débil asesina.	SPANISH	NEGATIVE	7	5,16
2180	2012a	El miserable mafioso fue al frustrante funeral para terminar con su repugnante venganza.	SPANISH	NEGATIVE	7	6,24
2180	2015a	Durante la nauseabunda dictadura ellos desarrollaron una represión negativa para el traidor problemático.	SPANISH	NEGATIVE	7	5,32
2180	2004a	Durante la amputación la intoxicación se extendió por el enemigo indefenso y llevó a una muerte desagradable.	SPANISH	NEGATIVE	7	4,28
2180	2010a	Al mediodía el terrorista hostil llevará su bomba tóxica al caníbal esquizofrénico.	SPANISH	NEGATIVE	7	4,92
2180	2006a	Desde su crisis vergonzosa la furiosa mendiga tiene una hemorragia devastadora.	SPANISH	NEGATIVE	7	5,64
2180	2019a	La malnutrición patológica es una humillación imperdonable para el claustrofóbico orfanato.	SPANISH	NEGATIVE	7	4,24
2180	2008a	Cada noche un abuso insufrible y aterrador tiene lugar en la viciosa prisión criminal.	SPANISH	NEGATIVE	7	6,4
2180	2018a	Por la mañana el cruel dictador inventó un aterrador castigo basado en la horripilante hostilidad.	SPANISH	NEGATIVE	6	5,88
2180	2009a	La pasada noche el secuestrador repulsivo usó su violencia vil para convencer al enfermo tramposo.	SPANISH	NEGATIVE	6	5,28
2180	2001a	Su cáncer incurable era una enfermedad desesperada que se convirtió en una tragedia traumática.	SPANISH	NEGATIVE	6	5,8
2180	2005b	Todos los días el banquero capitalista pide ostras y gambas mientras mira el periódico exterior.	SPANISH	NEUTRAL	6	5,36
2180	2014a	La náusea alcohólica del sospechoso solitario produjo una rabia insana.	SPANISH	NEGATIVE	5	4,8
2180	2017a	El diablo degenerado piensa que la guerra satánica no es un problema loco.	SPANISH	NEGATIVE	5	6,24
2180	2009b	La pasada noche el pastor sureño usó su sermón admisible para convencer al espectador vegetariano.	SPANISH	NEUTRAL	5	5,48
2180	2020a	La epidemia y el contagio inseguro son el peligroso daño de cualquier asesinato inadecuado.	SPANISH	NEGATIVE	4	3,08
2180	2016b	La señal gradual de su disco provocó el silencio de la cliente eventual.	SPANISH	NEUTRAL	3	4,52
2180	2003b	El contexto anterior de la directora marcó la prudente trayectoria de la oscura organización.	SPANISH	NEUTRAL	3	5
2180	2010b	Al mediodía el recepcionista civil llevará su meticulosa petición al portero municipal.	SPANISH	NEUTRAL	3	5,6
2180	2017b	El gentil participante piensa que la prudencia inicial no es una formalidad continua.	SPANISH	NEUTRAL	3	5,28
2180	2001b	Su manual principal era un párrafo manejable que se convirtió en una rutina singular.	SPANISH	NEUTRAL	3	4
2180	2006b	Desde su suscripción predecible la bendita maestra tiene una carpeta marrón.	SPANISH	NEUTRAL	2	4,24
2180	2019b	La medición manual es una categoría provisional para la documentación numérica.	SPANISH	NEUTRAL	1	5,04
2180	2004b	Durante la conferencia el consenso se extendió por la cantina centenaria y llevó a un acuerdo apropiado.	SPANISH	NEUTRAL	1	4,44
2180	2011b	Al amanecer el lechero pelirrojo coge la botella de cristal para su indulgente vecino.	SPANISH	NEUTRAL	1	5,96
2180	2015b	Durante la plácida congregación ellos desarrollaron un calendario específico para el monólogo básico.	SPANISH	NEUTRAL	1	3,84
2180	2002b	El cuestionario informal supuso una práctica convencional para el discreto investigador.	SPANISH	NEUTRAL	1	6
2180	2007b	Hoy el parlamento provincial ha hecho una pausa ordinaria con el matemático metafísico.	SPANISH	NEUTRAL	1	5
2180	2014b	La supuesta guía del prodigioso biógrafo produjo una rara cobertura.	SPANISH	NEUTRAL	1	3,92
2180	2012b	El electricista occidental fue a la barbería silenciosa para terminar con su usual bigote.	SPANISH	NEUTRAL	1	4,96
2180	2020b	El magnesio y el bario residual son el principio químico de cualquier sedimento metálico.	SPANISH	NEUTRAL	1	5,92
2180	2018b	Por la mañana el personal de la agencia inventó un estudio estadístico basado en la publicación subliminal.	SPANISH	NEUTRAL	1	5,84
2180	2008b	Cada noche una circunstancia doméstica y diaria tiene lugar en el centro ecológico católico.	SPANISH	NEUTRAL	1	3,72
2180	2013b	El suscriptor postal recibirá la antena promocional por su suministro editorial.	SPANISH	NEUTRAL	1	4,44
2138	2016a	La peste rancia de su enfermedad provocó el vómito de la esclava herida.	SPANISH	NEGATIVE	7	6,12
2138	2019a	La malnutrición patológica es una humillación imperdonable para el claustrofóbico orfanato.	SPANISH	NEGATIVE	7	4,24
2138	2011a	Al amanecer el agresor pervertido coge la orina infecciosa para su morbosa operación.	SPANISH	NEGATIVE	7	5,28
2138	2007a	Hoy el sádico pedófilo ha hecho una incisión sangrienta con el rehén irritado.	SPANISH	NEGATIVE	7	4,76
2138	2001a	Su cáncer incurable era una enfermedad desesperada que se convirtió en una tragedia traumática.	SPANISH	NEGATIVE	7	5,8
2138	2004a	Durante la amputación la intoxicación se extendió por el enemigo indefenso y llevó a una muerte desagradable.	SPANISH	NEGATIVE	7	4,28
2138	2010a	Al mediodía el terrorista hostil llevará su bomba tóxica al caníbal esquizofrénico.	SPANISH	NEGATIVE	7	4,92
2138	2008a	Cada noche un abuso insufrible y aterrador tiene lugar en la viciosa prisión criminal.	SPANISH	NEGATIVE	7	6,4
2138	2005a	Todos los días el peligroso sociópata pide agonía y reclusión mientras mira el negrata mutilado.	SPANISH	NEGATIVE	7	3,84
2138	2018a	Por la mañana el cruel dictador inventó un aterrador castigo basado en la horripilante hostilidad.	SPANISH	NEGATIVE	6	5,88
2138	2013a	El anarquista insolente recibirá el dolor letal por su fatal error.	SPANISH	NEGATIVE	6	5,88
2138	2009a	La pasada noche el secuestrador repulsivo usó su violencia vil para convencer al enfermo tramposo.	SPANISH	NEGATIVE	6	5,28
2138	2003a	El cadáver descompuesto de la víctima marcó la pesadilla inmoral de la débil asesina.	SPANISH	NEGATIVE	6	5,16
2138	2002a	La terrible infección supuso una violenta diarrea para el prisionero agonizante.	SPANISH	NEGATIVE	6	6,04
2138	2012a	El miserable mafioso fue al frustrante funeral para terminar con su repugnante venganza.	SPANISH	NEGATIVE	6	6,24
2138	2006a	Desde su crisis vergonzosa la furiosa mendiga tiene una hemorragia devastadora.	SPANISH	NEGATIVE	6	5,64
2138	2015a	Durante la nauseabunda dictadura ellos desarrollaron una represión negativa para el traidor problemático.	SPANISH	NEGATIVE	5	5,32
2138	2020a	La epidemia y el contagio inseguro son el peligroso daño de cualquier asesinato inadecuado.	SPANISH	NEGATIVE	5	3,08
2138	2014a	La náusea alcohólica del sospechoso solitario produjo una rabia insana.	SPANISH	NEGATIVE	4	4,8
2138	2017a	El diablo degenerado piensa que la guerra satánica no es un problema loco.	SPANISH	NEGATIVE	3	6,24
2138	2009b	La pasada noche el pastor sureño usó su sermón admisible para convencer al espectador vegetariano.	SPANISH	NEUTRAL	3	5,48
2138	2003b	El contexto anterior de la directora marcó la prudente trayectoria de la oscura organización.	SPANISH	NEUTRAL	3	5
2138	2018b	Por la mañana el personal de la agencia inventó un estudio estadístico basado en la publicación subliminal.	SPANISH	NEUTRAL	2	5,84
2138	2011b	Al amanecer el lechero pelirrojo coge la botella de cristal para su indulgente vecino.	SPANISH	NEUTRAL	2	5,96
2138	2005b	Todos los días el banquero capitalista pide ostras y gambas mientras mira el periódico exterior.	SPANISH	NEUTRAL	2	5,36
2138	2008b	Cada noche una circunstancia doméstica y diaria tiene lugar en el centro ecológico católico.	SPANISH	NEUTRAL	2	3,72
2138	2012b	El electricista occidental fue a la barbería silenciosa para terminar con su usual bigote.	SPANISH	NEUTRAL	1	4,96
2138	2017b	El gentil participante piensa que la prudencia inicial no es una formalidad continua.	SPANISH	NEUTRAL	1	5,28
2138	2006b	Desde su suscripción predecible la bendita maestra tiene una carpeta marrón.	SPANISH	NEUTRAL	1	4,24
2138	2004b	Durante la conferencia el consenso se extendió por la cantina centenaria y llevó a un acuerdo apropiado.	SPANISH	NEUTRAL	1	4,44
2138	2014b	La supuesta guía del prodigioso biógrafo produjo una rara cobertura.	SPANISH	NEUTRAL	1	3,92
2138	2019b	La medición manual es una categoría provisional para la documentación numérica.	SPANISH	NEUTRAL	1	5,04
2138	2013b	El suscriptor postal recibirá la antena promocional por su suministro editorial.	SPANISH	NEUTRAL	1	4,44
2138	2007b	Hoy el parlamento provincial ha hecho una pausa ordinaria con el matemático metafísico.	SPANISH	NEUTRAL	1	5
2138	2002b	El cuestionario informal supuso una práctica convencional para el discreto investigador.	SPANISH	NEUTRAL	1	6
2138	2016b	La señal gradual de su disco provocó el silencio de la cliente eventual.	SPANISH	NEUTRAL	1	4,52
2138	2010b	Al mediodía el recepcionista civil llevará su meticulosa petición al portero municipal.	SPANISH	NEUTRAL	1	5,6
2138	2001b	Su manual principal era un párrafo manejable que se convirtió en una rutina singular.	SPANISH	NEUTRAL	1	4
2138	2020b	El magnesio y el bario residual son el principio químico de cualquier sedimento metálico.	SPANISH	NEUTRAL	1	5,92
2138	2015b	Durante la plácida congregación ellos desarrollaron un calendario específico para el monólogo básico.	SPANISH	NEUTRAL	1	3,84
1649	2008a	Cada noche un abuso insufrible y aterrador tiene lugar en la viciosa prisión criminal.	SPANISH	NEGATIVE	7	6,4
1649	2010a	Al mediodía el terrorista hostil llevará su bomba tóxica al caníbal esquizofrénico.	SPANISH	NEGATIVE	7	4,92
1649	2005a	Todos los días el peligroso sociópata pide agonía y reclusión mientras mira el negrata mutilado.	SPANISH	NEGATIVE	7	3,84
1649	2011a	Al amanecer el agresor pervertido coge la orina infecciosa para su morbosa operación.	SPANISH	NEGATIVE	7	5,28
1649	2005b	Todos los días el banquero capitalista pide ostras y gambas mientras mira el periódico exterior.	SPANISH	NEUTRAL	6	5,36
1649	2007a	Hoy el sádico pedófilo ha hecho una incisión sangrienta con el rehén irritado.	SPANISH	NEGATIVE	6	4,76
1649	2019a	La malnutrición patológica es una humillación imperdonable para el claustrofóbico orfanato.	SPANISH	NEGATIVE	5	4,24
1649	2017a	El diablo degenerado piensa que la guerra satánica no es un problema loco.	SPANISH	NEGATIVE	5	6,24
1649	2009a	La pasada noche el secuestrador repulsivo usó su violencia vil para convencer al enfermo tramposo.	SPANISH	NEGATIVE	5	5,28
1649	2013a	El anarquista insolente recibirá el dolor letal por su fatal error.	SPANISH	NEGATIVE	5	5,88
1649	2020a	La epidemia y el contagio inseguro son el peligroso daño de cualquier asesinato inadecuado.	SPANISH	NEGATIVE	5	3,08
1649	2016a	La peste rancia de su enfermedad provocó el vómito de la esclava herida.	SPANISH	NEGATIVE	5	6,12
1649	2012a	El miserable mafioso fue al frustrante funeral para terminar con su repugnante venganza.	SPANISH	NEGATIVE	5	6,24
1649	2004a	Durante la amputación la intoxicación se extendió por el enemigo indefenso y llevó a una muerte desagradable.	SPANISH	NEGATIVE	5	4,28
1649	2001a	Su cáncer incurable era una enfermedad desesperada que se convirtió en una tragedia traumática.	SPANISH	NEGATIVE	5	5,8
1649	2009b	La pasada noche el pastor sureño usó su sermón admisible para convencer al espectador vegetariano.	SPANISH	NEUTRAL	4	5,48
1649	2020b	El magnesio y el bario residual son el principio químico de cualquier sedimento metálico.	SPANISH	NEUTRAL	4	5,92
1649	2008b	Cada noche una circunstancia doméstica y diaria tiene lugar en el centro ecológico católico.	SPANISH	NEUTRAL	4	3,72
1649	2003a	El cadáver descompuesto de la víctima marcó la pesadilla inmoral de la débil asesina.	SPANISH	NEGATIVE	4	5,16
1649	2006a	Desde su crisis vergonzosa la furiosa mendiga tiene una hemorragia devastadora.	SPANISH	NEGATIVE	4	5,64
1649	2018a	Por la mañana el cruel dictador inventó un aterrador castigo basado en la horripilante hostilidad.	SPANISH	NEGATIVE	4	5,88
1649	2015a	Durante la nauseabunda dictadura ellos desarrollaron una represión negativa para el traidor problemático.	SPANISH	NEGATIVE	4	5,32
1649	2003b	El contexto anterior de la directora marcó la prudente trayectoria de la oscura organización.	SPANISH	NEUTRAL	3	5
1649	2002a	La terrible infección supuso una violenta diarrea para el prisionero agonizante.	SPANISH	NEGATIVE	3	6,04
1649	2018b	Por la mañana el personal de la agencia inventó un estudio estadístico basado en la publicación subliminal.	SPANISH	NEUTRAL	3	5,84
1649	2015b	Durante la plácida congregación ellos desarrollaron un calendario específico para el monólogo básico.	SPANISH	NEUTRAL	2	3,84
1649	2007b	Hoy el parlamento provincial ha hecho una pausa ordinaria con el matemático metafísico.	SPANISH	NEUTRAL	2	5
1649	2014a	La náusea alcohólica del sospechoso solitario produjo una rabia insana.	SPANISH	NEGATIVE	2	4,8
1649	2016b	La señal gradual de su disco provocó el silencio de la cliente eventual.	SPANISH	NEUTRAL	1	4,52
1649	2013b	El suscriptor postal recibirá la antena promocional por su suministro editorial.	SPANISH	NEUTRAL	1	4,44
1649	2014b	La supuesta guía del prodigioso biógrafo produjo una rara cobertura.	SPANISH	NEUTRAL	1	3,92
1649	2010b	Al mediodía el recepcionista civil llevará su meticulosa petición al portero municipal.	SPANISH	NEUTRAL	1	5,6
1649	2017b	El gentil participante piensa que la prudencia inicial no es una formalidad continua.	SPANISH	NEUTRAL	1	5,28
1649	2012b	El electricista occidental fue a la barbería silenciosa para terminar con su usual bigote.	SPANISH	NEUTRAL	1	4,96
1649	2002b	El cuestionario informal supuso una práctica convencional para el discreto investigador.	SPANISH	NEUTRAL	1	6
1649	2019b	La medición manual es una categoría provisional para la documentación numérica.	SPANISH	NEUTRAL	1	5,04
1649	2006b	Desde su suscripción predecible la bendita maestra tiene una carpeta marrón.	SPANISH	NEUTRAL	1	4,24
1649	2001b	Su manual principal era un párrafo manejable que se convirtió en una rutina singular.	SPANISH	NEUTRAL	1	4
1649	2011b	Al amanecer el lechero pelirrojo coge la botella de cristal para su indulgente vecino.	SPANISH	NEUTRAL	1	5,96
1649	2004b	Durante la conferencia el consenso se extendió por la cantina centenaria y llevó a un acuerdo apropiado.	SPANISH	NEUTRAL	1	4,44
1613	2008a	Cada noche un abuso insufrible y aterrador tiene lugar en la viciosa prisión criminal.	SPANISH	NEGATIVE	7	6,4
1613	2003a	El cadáver descompuesto de la víctima marcó la pesadilla inmoral de la débil asesina.	SPANISH	NEGATIVE	7	5,16
1613	2007a	Hoy el sádico pedófilo ha hecho una incisión sangrienta con el rehén irritado.	SPANISH	NEGATIVE	7	4,76
1613	2006a	Desde su crisis vergonzosa la furiosa mendiga tiene una hemorragia devastadora.	SPANISH	NEGATIVE	6	5,64
1613	2001a	Su cáncer incurable era una enfermedad desesperada que se convirtió en una tragedia traumática.	SPANISH	NEGATIVE	6	5,8
1613	2019a	La malnutrición patológica es una humillación imperdonable para el claustrofóbico orfanato.	SPANISH	NEGATIVE	6	4,24
1613	2011a	Al amanecer el agresor pervertido coge la orina infecciosa para su morbosa operación.	SPANISH	NEGATIVE	6	5,28
1613	2004a	Durante la amputación la intoxicación se extendió por el enemigo indefenso y llevó a una muerte desagradable.	SPANISH	NEGATIVE	6	4,28
1613	2015a	Durante la nauseabunda dictadura ellos desarrollaron una represión negativa para el traidor problemático.	SPANISH	NEGATIVE	5	5,32
1613	2002a	La terrible infección supuso una violenta diarrea para el prisionero agonizante.	SPANISH	NEGATIVE	5	6,04
1613	2009a	La pasada noche el secuestrador repulsivo usó su violencia vil para convencer al enfermo tramposo.	SPANISH	NEGATIVE	5	5,28
